,Unnamed: 0,SIMNAME,TEFF,LOGG,VSINI,CH,NH,OH,NaH,MgH,AlH,SiH,CaH,TiH,VH,CrH,MnH,FeH,NiH,YH,DIR,,,,,,,,,,,,,,,,,,
520,520,HD 17190,5177.189,4.528219,1.03476119,-0.08255874,-0.1841633,-0.020894257,-0.09982646,-0.06353403,-0.0547008,-0.05799518,-0.062538736,-0.049588807,-0.049445778,-0.06956709,-0.117290005,-0.07277261,-0.08311509,-0.036916852,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/17190_rj187.87.ech,,,,,,,,,,,,,,,,,-0.060354744,-0.111634865
546,546,HD 144872,4780.752,4.5244045,1.160179853,-0.061191306,-0.43638226,-0.009243548,-0.24246761,-0.23593448,-0.25993833,-0.15663947,-0.18834393,-0.21147183,-0.21565688,-0.2701754,-0.3328556,-0.26226044,-0.2850893,-0.31600738,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/144872_rj189.2183.ech,,,,,,,,,,,,,,,,,-0.28052617,-0.358498327
294,294,HD 13483,5307.5063,4.5395684,2.473530293,-0.16096148,-0.29486048,-0.062189206,-0.2624329,-0.16246125,-0.2047833,-0.15468459,-0.117914215,-0.15210962,-0.17387298,-0.1473582,-0.24799995,-0.15244278,-0.20511155,-0.08255689,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/13483_rj15.944.ech,,,,,,,,,,,,,,,,,-0.184780233,-0.124385608
1034,1034,HD 195564,5631.3936,3.9897947,1.240044322,0.006516457,-0.005475555,0.06738345,-0.060259145,0.030085273,0.024324771,0.013819488,0.06367005,0.049724724,-0.003495507,0.030842263,-0.009845536,0.05300191,0.03176062,-0.007463448,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/195564_rj72.175.ech,,,,,,,,,,,,,,,,,0.020172207,0.03902109
198,198,HD 5608,4877.186,3.1895351,1.480206966,-0.10995021,0.32798913,-0.08562065,0.19024847,0.08836189,0.13367146,-0.03129109,0.15862314,0.13349366,0.06774147,0.17574106,0.31288725,0.21585515,0.21548872,0.27634117,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/5608_rj130.2533.ech,,,,,,,,,,,,,,,,,0.173748926,0.154615603
282,282,HD 4747,5305.0273,4.556738,2.071763035,-0.2190946,-0.33133176,-0.11385165,-0.32883963,-0.21043289,-0.24994408,-0.21918397,-0.19323629,-0.21202326,-0.25128177,-0.23495883,-0.34031603,-0.23698784,-0.27476412,-0.15494539,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/4747_rj15.513.ech,,,,,,,,,,,,,,,,,-0.265126314,-0.220805481
184,184,HD 14855,5023.0435,3.4292328,0.526936054,-0.17690843,0.06676903,-0.0678946,-0.0924537,-0.05236301,-0.04414716,-0.1515202,0.008732259,-0.024498835,-0.08295058,-0.019960985,0.014423311,0.016992912,-0.015462935,0.1625843,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/14855_rj130.1125.ech,,,,,,,,,,,,,,,,,-0.012200744,0.187574767
168,168,HD 12846,5700.5996,4.4847717,0.652091404,-0.20016964,-0.3046591,-0.10825117,-0.23931727,-0.17823534,-0.17341547,-0.18750788,-0.21627466,-0.17171343,-0.18902616,-0.26677746,-0.36883536,-0.2561311,-0.25627634,-0.33222955,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/12846_rj13.2098.ech,,,,,,,,,,,,,,,,,-0.304373822,-0.321887069
427,427,HD 23596,5982.051,4.1618214,3.047905045,0.21312334,0.4212434,0.2932148,0.41928223,0.22159417,0.2950534,0.27754572,0.28407943,0.26166207,0.22302064,0.2850934,0.38493627,0.2874753,0.33898616,0.24414937,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/23596_rj185.1100.ech,,,,,,,,,,,,,,,,,0.247193748,0.283615533
601,601,HD 20439,5959.2905,4.4640937,6.249883175,0.15810269,0.15284581,0.24938567,0.22129048,0.23091277,0.246014,0.2620564,0.33454645,0.28624478,0.2508725,0.32805213,0.30749324,0.3143917,0.28760055,0.34972182,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/20439_rj20.946.ech,,,,,,,,,,,,,,,,,0.223294203,0.318608003
81,81,HD 45410,4938.037,3.1880379,1.544646357,-0.24486554,0.122422576,-0.13483265,-0.057944674,-0.071432546,-0.06656127,-0.19593954,-0.026301272,-0.048498273,-0.1082962,-0.03158456,0.04080999,0.006213188,-0.009640291,0.19749972,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/45410_rj111.484.ech,,,,,,,,,,,,,,,,,-0.010888564,0.258998405
1169,1169,HD 109749,5824.746,4.236376,1.660248899,0.20349374,0.3381175,0.22589882,0.3670289,0.216977,0.25986233,0.23807767,0.22409876,0.21891323,0.21044283,0.22896066,0.336457,0.23477133,0.2835906,0.21042685,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/109749_rj93.1277.ech,,,,,,,,,,,,,,,,,0.274472852,0.186982874
257,257,KIC-8552719,5457.266,4.034059,5.077458312,0.100098856,0.25753838,0.2116693,0.16684166,0.066818774,0.40757006,0.21853383,0.11864267,0.16779836,0.18197745,0.09728149,0.09138896,0.121977106,0.12783265,0.026563697,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/KIC8552719_rj148.409.ech,,,,,,,,,,,,,,,,,0.233142837,0.21823583
219,219,HD 217107,5575.8335,4.251595,1.390106038,0.2517521,0.3334286,0.2606482,0.3682954,0.2523579,0.30561018,0.27633435,0.2674788,0.2543994,0.24549326,0.28720003,0.36052874,0.2939956,0.31738168,0.2064338,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/217107_rj55.1281.ech,,,,,,,,,,,,,,,,,0.284041605,0.187058726
547,547,HD 153525,4826.4946,4.5368037,2.480764151,-0.06904732,-0.32352525,-0.13586369,-0.054677762,-0.053458184,-0.07938544,0.055270925,0.056707934,-0.003017373,-0.004069105,-0.008165062,-0.038470805,0.01776345,-0.058555096,-0.001142174,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/153525_rj189.2184.ech,,,,,,,,,,,,,,,,,-0.042959009,-0.023183861
1077,1077,KOI-63,5497.7554,4.472309,5.88722229,0.011081322,-0.14532468,0.047962833,-0.047097743,0.035730466,0.022132576,0.09457007,0.2004226,0.11059224,0.10878933,0.14652327,0.03017122,0.14488268,0.050037593,0.23367225,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/K00063_rj74.694.ech,,,,,,,,,,,,,,,,,0.052578201,0.229011938
57,57,HD 157338,5951.6426,4.2467637,0.100000004,-0.008993522,-0.088579156,0.00120504,-0.07720584,-0.10104416,-0.14032295,-0.06916096,-0.015481587,-0.0867087,-0.21911354,-0.109577626,-0.15208064,-0.069183245,-0.11865049,-0.067736164,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/157338_rj08.739.ech,,,,,,,,,,,,,,,,,-0.13369179,-0.111908568
472,472,HD 258452,5869.327,4.400144,0.035823476,-0.21725865,-0.3982144,0.03021915,-0.3361569,-0.2561772,-0.13691863,-0.22810262,-0.23815379,-0.08494579,-0.0859579,-0.37035006,-0.71775824,-0.37795514,-0.34897166,-0.2987655,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/HIP31014_rj187.124.ech,,,,,,,,,,,,,,,,,-0.334089534,-0.397781702
13,13,HD 37986,5475.155,4.2939763,1.54475522,0.24311417,0.31986892,0.26135024,0.35355815,0.2269195,0.27169532,0.24144967,0.24666703,0.22898881,0.22945121,0.26541162,0.3014274,0.25897348,0.277123,0.12898773,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/37986_rj04.887.ech,,,,,,,,,,,,,,,,,0.307387898,0.172567924
883,883,HD 4395,5494.9546,3.6108437,2.776335955,-0.18529452,-0.09623995,-0.06162412,-0.22846895,-0.16920501,-0.27187568,-0.24214277,-0.11469047,-0.17698914,-0.24714673,-0.18182959,-0.3368002,-0.14983177,-0.21861342,0.56570596,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/4395_rj62.156.ech,,,,,,,,,,,,,,,,,-0.179638486,0.55250655
433,433,HD 44420,5756.1484,4.281325,1.416955425,0.23837702,0.3495167,0.22686577,0.44546145,0.24712548,0.30979693,0.2825115,0.25297213,0.24486534,0.2424926,0.25733757,0.37626475,0.25402594,0.33037704,0.16225408,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/44420_rj185.1117.ech,,,,,,,,,,,,,,,,,0.312671186,0.170253768
1177,1177,HTR240-003,5969.052,4.4121675,3.105001743,0.030272182,0.021949168,0.017088413,-0.108790286,0.025279686,-0.040311236,0.041080598,0.08668888,0.069912896,0.08099551,0.07812844,-0.007226761,0.07011193,-0.001047997,0.16596158,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/HTR240-003_rj93.791.ech,,,,,,,,,,,,,,,,,-0.006450509,0.065529255
613,613,HD 106088,5469.5796,3.8696306,2.027303219,0.26128644,0.3707889,0.26756176,0.43309745,0.26430836,0.3484518,0.2799738,0.32492608,0.3139922,0.25143483,0.32403356,0.41447747,0.34075454,0.40365848,0.35170516,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/106088_rj21.1217.ech,,,,,,,,,,,,,,,,,0.381215947,0.381167101
30,30,HD 38858,5735.0527,4.46443,0.100000004,-0.16237505,-0.30336133,-0.109459475,-0.2595282,-0.16845678,-0.2443011,-0.19600435,-0.16834164,-0.20733602,-0.19961046,-0.24223614,-0.30863383,-0.22550249,-0.2635595,-0.14638993,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/38858_rj06.1054.ech,,,,,,,,,,,,,,,,,-0.090344286,-0.088435799
424,424,HD 215549,4822.9863,3.28728,0.335014563,-0.12133831,-0.083421946,0.18697295,-0.19525841,-0.11359689,-0.016843475,-0.215852,-0.16020529,-0.016088434,-0.1597078,-0.2891032,-0.3435641,-0.24549834,-0.16563644,-0.17931184,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/215549_rj185.1065.ech,,,,,,,,,,,,,,,,,-0.154314648,-0.122070481
323,323,HD 219498,5627.829,4.531692,8.124759674,-0.096267864,-0.12986752,0.022800134,-0.15106134,-0.09910517,-0.13045275,-0.06685802,0.03960407,-0.015828392,-0.016149811,-0.014925045,-0.12306671,-0.016799822,-0.13046987,0.018180046,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/219498_rj152.517.ech,,,,,,,,,,,,,,,,,-0.068869247,0.083657313
431,431,HD 45506,5051.251,3.2855191,1.53334424,-0.1914248,0.2235024,-0.0425771,0.130556,-0.012418322,-0.026913527,-0.11396402,0.04339946,-0.002803035,-0.06655339,0.03890358,0.065496355,0.07487479,0.05599027,0.2652038,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/45506_rj185.1111.ech,,,,,,,,,,,,,,,,,0.046962565,0.237701692
899,899,HD 15928,5306.6606,3.633711,1.736548305,-0.31705627,-0.24001656,-0.17184244,-0.33354697,-0.2566509,-0.30147967,-0.3153258,-0.18585445,-0.20841646,-0.28078273,-0.22969891,-0.38400862,-0.21589646,-0.27506548,-0.04553184,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/15928_rj62.179.ech,,,,,,,,,,,,,,,,,-0.255802396,-0.03110073
63,63,HD 196761,5473.57,4.551039,0.1,-0.2424503,-0.33924824,-0.1761891,-0.2560009,-0.2347599,-0.23530227,-0.23325364,-0.20069873,-0.22340281,-0.26109788,-0.2779076,-0.3634504,-0.2777219,-0.30585858,-0.261499,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/196761_rj08.861.ech,,,,,,,,,,,,,,,,,-0.243165411,-0.226565527
299,299,HD 28237,6140.85,4.4268317,8.977011681,0.14129914,0.33878136,0.28365558,0.13118535,0.1387273,0.12629676,0.14767408,0.251469,0.20073041,0.14452091,0.23805955,0.1985637,0.2218625,0.17976186,0.25387362,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/28237_rj15.973.ech,,,,,,,,,,,,,,,,,0.111216654,0.214151628
31,31,HD 34411,5873.8643,4.2572412,0.10000001,0.089475445,0.087181434,0.12745102,0.11784221,0.107725866,0.1126704,0.10034758,0.116631724,0.08869691,0.06643313,0.093221955,0.099652305,0.1044796,0.112988174,0.12922391,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/34411_rj06.1066.ech,,,,,,,,,,,,,,,,,0.126141973,0.276049517
440,440,HD 46588,6145.9287,4.301068,3.653282166,-0.020868644,0.13421758,0.06854521,-0.09389124,-0.063608535,-0.22101752,-0.038005833,-0.030523445,-0.022106484,-0.04896666,-0.030777972,-0.16908006,-0.034808937,-0.10055259,-0.02544098,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/46588_rj185.1162.ech,,,,,,,,,,,,,,,,,-0.093711247,-0.018656234
110,110,HD 176693,6078.1357,4.2225094,1.97788465,-0.11461927,-0.038521577,-0.05750349,-0.23130356,-0.14181122,-0.18454316,-0.1412543,-0.05656037,-0.037461333,-0.02854702,-0.14787942,-0.40923417,-0.121418156,-0.19239369,-0.116449654,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/K01612_rj120.338.ech,,,,,,,,,,,,,,,,,-0.194752684,-0.166454664
1031,1031,HD 168443,5551.168,4.0727873,2.381308123,0.06048644,0.07825951,0.18873446,0.038402278,0.088065766,0.16416964,0.044241887,0.0817429,0.124731384,0.068678856,0.022348277,-0.04087986,0.043727487,0.05587922,0.018959321,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/168443_rj72.169.ech,,,,,,,,,,,,,,,,,0.058928058,0.018954454
960,960,HD 178911B,5564.8164,4.3994966,2.221469614,0.17215233,0.23612556,0.17367904,0.27983734,0.18234539,0.22876826,0.22155052,0.20602702,0.19803399,0.19705336,0.20429632,0.2612789,0.20873725,0.23901601,0.15145436,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/178911B_rj63.376.ech,,,,,,,,,,,,,,,,,0.216574468,0.032738242
1071,1071,HD 102956,4985.0547,3.3846474,1.487339377,-0.03136014,0.32209137,0.027745673,0.13423982,0.11466886,0.1366922,0.04828643,0.20237947,0.16193819,0.09347429,0.21284676,0.32449257,0.25163972,0.22819366,0.34827226,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/102956_rj72.98.ech,,,,,,,,,,,,,,,,,0.192527084,0.320503522
801,801,TYC 2636-195-1,6352.982,4.2091002,13.11058044,-0.14082521,0.3648401,0.1630621,-0.13292903,-0.06691086,-0.34785664,0.016064122,0.029559966,0.046883125,-0.14506975,-0.01742226,-0.23800796,-0.00687793,-0.113725595,-0.07124221,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/WASP-3_rj55.691.ech,,,,,,,,,,,,,,,,,-0.072513723,0.031176022
372,372,HD 222697,5431.598,4.4943075,2.928630373,0.042977653,-0.024214238,0.041306756,0.059015576,0.10670506,0.11249091,0.14305568,0.19420503,0.17480195,0.15438548,0.1738196,0.13476864,0.17590114,0.1312772,0.23497824,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/222697_rj158.100.ech,,,,,,,,,,,,,,,,,0.128550291,0.1514857
32,32,HD 50692,5913.3613,4.394203,0.089154891,-0.09611134,-0.14572527,-0.050497938,-0.1350764,-0.10774742,-0.123960674,-0.11623667,-0.12347145,-0.10799922,-0.11899711,-0.1524344,-0.24968033,-0.14487748,-0.16260666,-0.16808245,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/50692_rj06.1069.ech,,,,,,,,,,,,,,,,,-0.05804698,-0.033561783
1119,1119,HTR160-016,6439.646,4.077135,16.08676529,-0.3513441,0.17559752,0.33980215,-0.12643696,0.013032317,-0.40491992,0.12613006,0.117788345,0.11524992,0.065198824,0.09763789,-0.14511421,0.11062752,-0.022605352,0.13554877,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/HTR160-016_rj81.1422.ech,,,,,,,,,,,,,,,,,-0.070805362,0.134216452
438,438,HD 22049,5065.848,4.549229,2.225041249,-0.06302679,-0.20565781,-0.017401455,-0.122569814,-0.0841935,-0.09233907,-0.02408212,0.01695481,-0.030839771,-0.036580507,-0.014752343,-0.072423436,-0.013872534,-0.09521644,0.049595594,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/22049_rj97.2844.ech,,,,,,,,,,,,,,,,,-0.095246319,-0.05046495
567,567,HIP 91605,4841.8545,4.5538335,0.100000001,-0.19376178,-0.47869933,-0.13937554,-0.32220876,-0.28196818,-0.2974917,-0.24058977,-0.28364325,-0.2862163,-0.27138782,-0.34119922,-0.39906806,-0.33339238,-0.34586903,-0.37162873,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/HIP91605_rj190.777.ech,,,,,,,,,,,,,,,,,-0.354406997,-0.424524819
915,915,HD 24316,4757.976,2.924042,0.100000001,-0.18663833,0.045833975,-0.03639537,-0.12204135,-0.091573864,-0.006523216,-0.22366664,-0.025576517,-0.012369364,-0.11570417,-0.059576318,0.04272954,-0.001509681,-0.011989415,0.047695696,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/24316_rj62.203.ech,,,,,,,,,,,,,,,,,0.003782534,0.12419382
23,23,HD 17354,5836.6787,4.1216884,3.234013081,0.38567057,0.5359094,0.4014104,0.6141667,0.34063336,0.4878379,0.4095742,0.39424568,0.37249872,0.28905046,0.37370268,0.5522575,0.38907304,0.5051683,0.42442074,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/17354_rj05.548.ech,,,,,,,,,,,,,,,,,0.513285744,0.495295716
383,383,HD 191359,4873.2866,3.0748045,1.774689078,-0.1850445,0.1578542,-0.06334878,-0.038835946,-0.03398873,-0.020693054,-0.16816148,0.032569334,0.00665839,-0.04360287,0.024069726,0.1274615,0.070399314,0.07295072,0.2592843,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/191359_rj159.705.ech,,,,,,,,,,,,,,,,,0.084428252,0.2724275
112,112,HD 109358,5884.488,4.4204187,0.083303948,-0.15526164,-0.16953108,-0.11701648,-0.18573935,-0.16861597,-0.16343717,-0.16601112,-0.18530585,-0.15702681,-0.17945693,-0.19945784,-0.24353528,-0.18792267,-0.19684187,-0.22070645,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/109358_rj55.894.ech,,,,,,,,,,,,,,,,,-0.235905458,-0.247535527
312,312,HD 92855,6069.153,4.4752526,11.2582655,0.041950453,-0.14081302,0.13039331,-0.060476724,-0.010299601,-0.14573067,-0.013450585,0.0845649,0.07934136,0.12589855,0.077349365,-0.06293269,0.05503305,-0.053272717,0.08195044,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/92855_rj151.96.ech,,,,,,,,,,,,,,,,,-0.031473067,0.049873049
813,813,HD 206658,5831.192,4.2595997,0.957667768,0.08420315,0.13588554,0.12712629,0.13746151,0.08932198,0.11523348,0.10893403,0.106546,0.09250424,0.069418795,0.09689202,0.1253036,0.104713105,0.11832417,0.059555024,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/206658_rj55.976.ech,,,,,,,,,,,,,,,,,0.097310804,0.122675862
667,667,HD 240429,5878.192,4.4313097,1.129861593,2.90E-07,-0.06250204,0.011733843,-0.057556063,0.009878002,0.012701085,0.003045215,0.016083935,0.02218147,0.020032104,0.008120827,-0.032822043,0.006902985,-0.012494793,0.041946493,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/240429_rj211.86.ech,,,,,,,,,,,,,,,,,-0.042535683,-0.038905556
17,17,HD 72905,5866.762,4.5011654,9.603055954,-0.0338716,-0.21512467,0.027954174,-0.10064805,-0.06922847,-0.108034775,-0.040343773,0.053998616,-0.001284237,0.07603513,0.033740737,-0.1145659,0.019112805,-0.08685762,0.07344214,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/72905_rj04.892.ech,,,,,,,,,,,,,,,,,0.000463935,0.168055445
999,999,HTR102-001,5306.0884,4.3641515,1.986867189,0.24206272,0.19560048,0.31161347,0.28505245,0.32509148,0.40180174,0.30385393,0.2833081,0.33184385,0.3024206,0.2631266,0.26382378,0.28014874,0.31519312,0.123894125,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/HTR102-001_rj68.124.ech,,,,,,,,,,,,,,,,,0.307328859,0.114988263
574,574,HD 14214,6004.6196,4.1414304,1.461826086,0.12694511,0.2915832,0.21678846,0.24843231,0.14406161,0.16089618,0.18087864,0.20924795,0.19019951,0.10550666,0.19657534,0.21808557,0.19343258,0.21057889,0.22356418,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/14214_rj192.899.ech,,,,,,,,,,,,,,,,,0.114465527,0.189845506
287,287,HD 18436 A,5886.0864,4.2070537,3.193686724,0.24950397,0.44210532,0.3026181,0.44022435,0.27553502,0.34964246,0.29922268,0.30356762,0.28574845,0.23010708,0.2900017,0.41497445,0.29492265,0.37863192,0.2658143,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/18436A_rj15.522.ech,,,,,,,,,,,,,,,,,0.343455743,0.263376994
142,142,KIC-8150065,6091.3643,4.147408,2.16389966,-0.028263746,0.15949199,0.15909661,0.018751897,0.004991755,-0.015188918,0.016505424,0.07596698,0.06601764,-0.00355925,0.032377895,-0.090933785,0.049562298,0.010889683,0.05840584,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/KIC8150065_rj128.135.ech,,,,,,,,,,,,,,,,,-0.012537159,0.031548724
557,557,HD 145958B,5343.4697,4.4611115,1.707410216,-0.0799761,-0.13935904,0.00362925,-0.08083017,-0.03926944,-0.04427243,-0.04207983,-0.03191707,-0.04131163,-0.055666283,-0.047373325,-0.08931008,-0.046051532,-0.058963373,-0.029610738,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/145958B_rj19.211.ech,,,,,,,,,,,,,,,,,-0.043444618,-0.010176327
891,891,HD 10383,4865.0186,3.213332,1.482263923,0.088494726,0.5389565,0.16120076,0.424398,0.20547603,0.26593852,0.07288877,0.24042265,0.22413857,0.13653429,0.25906706,0.45261014,0.28881466,0.3265227,0.31505013,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/10383_rj62.167.ech,,,,,,,,,,,,,,,,,0.279534714,0.309992517
603,603,HD 164595,5751.6914,4.4451942,0.100000001,-0.054416012,-0.11019241,0.016785622,-0.0905283,-0.041087773,-0.008169132,-0.042841174,-0.06080866,-0.03494222,-0.029386666,-0.080467224,-0.118504815,-0.08081293,-0.079868935,-0.080275245,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/164595_rj200.113.ech,,,,,,,,,,,,,,,,,-0.152697768,-0.084788684
386,386,HD 24892,5340.8936,3.9648955,0.100000001,-0.24274446,-0.33572233,0.013098997,-0.3961454,-0.19463721,-0.17966413,-0.2619938,-0.21422479,-0.14699876,-0.265364,-0.3370972,-0.4932684,-0.30510467,-0.29134852,-0.23068996,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/24892_rj16.526.ech,,,,,,,,,,,,,,,,,-0.318364431,-0.263612639
991,991,HD 87230,4969.1157,3.2076626,3.60487175,-0.06732835,0.27403766,0.08718741,0.071278855,0.041611828,0.048470236,-0.048264034,0.15123071,0.08991391,0.035871,0.14836006,0.23856823,0.19719516,0.18028796,0.3667688,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/87230_rj65.159.ech,,,,,,,,,,,,,,,,,0.189577345,0.425660579
1109,1109,HD 8574,6031.6045,4.2067394,3.47529701,0.017656004,0.14175984,0.101776384,0.011801269,0.019082336,-0.005888015,0.011174426,0.04807263,0.06394939,-0.00844004,0.022718605,-0.048933335,0.031619318,0.009074882,0.042601317,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/8574_rj78.497.ech,,,,,,,,,,,,,,,,,-0.018943083,0.061703887
